imgname 5_o_Clock_Shadow Arched_Eyebrows Bags_Under_Eyes Bald Bangs Big_Lips Big_Nose Bushy_Eyebrows Chubby Eyeglasses Male Mouth_Slightly_Open Narrow_Eyes No_Beard Oval_Face Smiling Young
Kostya_Tszyu_0001_B.jpg 1 1 1 -1 -1 -1 1 1 -1 -1 1 -1 -1 1 -1 1 -1
Colin_Powell_0127_B.jpg 1 -1 1 1 -1 1 1 1 1 -1 1 1 1 1 -1 -1 -1
Greg_Owen_0001_B.jpg 1 1 1 -1 1 -1 1 1 -1 -1 1 1 1 1 1 1 -1
Munir_Akram_0002_B.jpg 1 -1 1 -1 -1 1 1 1 -1 1 1 1 -1 -1 1 -1 -1
Marcella_Anderson_0001_B.jpg -1 -1 -1 -1 -1 -1 -1 1 1 -1 -1 -1 1 1 -1 -1 1
Russ_Ortiz_0001_B.jpg -1 -1 -1 -1 -1 -1 1 -1 -1 -1 1 -1 1 1 1 -1 -1
Colin_Powell_0009_B.jpg 1 -1 1 1 -1 1 1 1 1 1 1 1 1 1 1 -1 -1
John_Travolta_0005_B.jpg -1 -1 1 -1 -1 -1 1 -1 -1 -1 1 -1 1 1 1 1 1
Arianna_Huffington_0003_B.jpg -1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 -1 1 -1 -1 1
Ciro_Gomes_0004_B.jpg -1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 -1 1 1 1 -1 -1
Gilberto_Rodriguez_Orejuela_0001_B.jpg -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 1 1 1 -1 -1
Colin_Powell_0185_B.jpg 1 -1 1 -1 -1 -1 1 1 -1 1 1 1 1 1 1 1 -1
Jeffrey_Donaldson_0001_B.jpg 1 -1 -1 -1 1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1
David_Wolf_0002_B.jpg 1 1 -1 -1 -1 -1 1 1 1 -1 1 1 1 -1 1 1 -1
Monique_Ferreira_0001_B.jpg -1 1 1 -1 -1 -1 1 -1 -1 -1 -1 1 -1 1 1 1 1
Martin_Brooke_0001_B.jpg -1 -1 -1 -1 -1 -1 1 1 -1 -1 1 -1 -1 1 1 -1 1
John_Mayer_0002_B.jpg -1 -1 1 -1 1 -1 1 1 -1 -1 1 -1 -1 1 1 1 1
Will_Self_0001_B.jpg -1 -1 1 -1 -1 1 -1 1 1 -1 1 -1 1 1 -1 -1 1
Kim_Clijsters_0014_B.jpg -1 -1 1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 -1 1 -1
Maurice_Cheeks_0001_B.jpg 1 1 1 -1 -1 1 1 1 -1 -1 1 -1 1 1 -1 1 1
Christian_Wulff_0002_B.jpg 1 -1 -1 -1 -1 -1 1 -1 -1 1 1 -1 1 -1 -1 1 -1
Mark_Schweiker_0002_B.jpg 1 -1 1 -1 1 -1 -1 1 -1 -1 1 -1 -1 1 1 -1 -1
Jean-Claude_Braquet_0001_B.jpg 1 -1 1 -1 -1 -1 1 1 -1 -1 1 -1 1 -1 1 -1 -1
Kofi_Annan_0012_B.jpg 1 -1 1 -1 -1 1 1 1 -1 1 1 1 -1 -1 1 1 -1
Laura_Bush_0035_B.jpg -1 1 1 -1 -1 -1 1 -1 -1 -1 -1 1 -1 1 -1 1 -1
Gary_Locke_0001_B.jpg 1 -1 -1 -1 -1 1 1 1 1 1 1 -1 1 -1 -1 -1 -1
Stanley_Tong_0002_B.jpg -1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 1 1 -1 1 1
Charles_Moose_0008_B.jpg -1 -1 1 -1 -1 1 1 1 -1 -1 1 -1 1 1 -1 -1 -1
Anne_Krueger_0001_B.jpg 1 -1 1 -1 1 -1 1 -1 -1 1 -1 1 -1 1 -1 -1 -1
Leo_Mullin_0001_B.jpg -1 -1 -1 -1 1 1 -1 -1 -1 1 1 -1 1 1 1 -1 -1
Carlos_Quintanilla_Schmidt_0002_B.jpg -1 -1 -1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 1 -1
Gerhard_Schroeder_0102_B.jpg 1 -1 1 -1 -1 -1 1 -1 1 -1 1 -1 1 -1 -1 -1 -1
Francisco_Flores_0003_B.jpg 1 -1 1 -1 -1 -1 1 1 1 -1 1 1 1 1 -1 1 -1
Javier_Weber_0003_B.jpg 1 -1 1 -1 1 -1 1 1 -1 -1 1 1 1 -1 -1 1 -1
Lisa_Marie_Presley_0001_B.jpg -1 1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 1 1 1 -1
Peter_Struck_0003_B.jpg -1 -1 -1 1 -1 -1 1 -1 -1 1 1 -1 1 1 1 -1 -1
Abdullah_al-Attiyah_0003_B.jpg -1 -1 1 -1 -1 1 1 1 -1 -1 1 -1 -1 1 1 -1 -1
Masum_Turker_0003_B.jpg 1 -1 1 -1 -1 -1 -1 1 1 1 1 -1 -1 -1 -1 -1 -1
Paul_Wolfowitz_0010_B.jpg -1 -1 -1 -1 -1 1 1 1 1 -1 1 1 1 1 -1 -1 -1
Jose_Maria_Aznar_0006_B.jpg 1 -1 1 -1 -1 1 1 -1 -1 -1 1 -1 1 -1 1 -1 -1
Theodore_Tweed_Roosevelt_0003_B.jpg -1 1 1 -1 -1 1 1 1 1 1 1 1 1 -1 -1 1 -1
Jim_Schwarz_0001_B.jpg 1 -1 -1 1 -1 1 1 1 -1 1 1 -1 -1 1 1 1 -1
John_McCormack_0002_B.jpg -1 -1 -1 -1 -1 -1 -1 1 1 1 1 -1 -1 1 1 -1 -1
Chris_Penn_0001_B.jpg 1 1 1 -1 -1 -1 1 1 1 -1 1 -1 1 1 -1 1 1
Natanaela_Barnova_0001_B.jpg -1 -1 1 -1 -1 -1 1 -1 -1 1 -1 1 1 1 -1 1 -1
Jean-Rene_Fourtou_0001_B.jpg -1 -1 -1 -1 -1 -1 1 1 1 -1 1 1 -1 1 -1 1 -1
Brad_Garrett_0001_B.jpg 1 -1 1 -1 -1 -1 1 1 -1 -1 1 1 -1 -1 1 1 -1
Maureen_Kanka_0001_B.jpg -1 1 1 -1 1 1 -1 -1 1 -1 -1 1 -1 1 -1 -1 -1
Gerhard_Schroeder_0063_B.jpg 1 -1 1 -1 -1 -1 1 1 -1 -1 1 -1 1 1 -1 1 -1
John_Ashcroft_0041_B.jpg 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 -1 -1
Paul_Wolfowitz_0006_B.jpg 1 -1 1 -1 -1 -1 1 1 1 -1 1 -1 1 1 1 1 -1
Helio_Rubens_Garcia_0001_B.jpg 1 -1 1 -1 1 1 1 1 -1 -1 1 1 1 -1 1 -1 -1
Abdoulaye_Wade_0001_B.jpg 1 -1 1 1 1 1 1 1 -1 1 1 -1 -1 1 1 -1 -1
Abraham_Foxman_0001_B.jpg 1 -1 -1 -1 -1 -1 -1 1 1 -1 1 -1 1 1 -1 -1 -1
Julianne_Moore_0015_B.jpg -1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 1 1 1 1
Venus_Williams_0012_B.jpg -1 -1 1 -1 -1 -1 1 1 -1 -1 1 1 1 1 -1 1 -1
Colin_Powell_0133_B.jpg 1 -1 1 -1 -1 -1 1 1 1 1 1 1 1 1 1 -1 -1
Jason_Kidd_0004_B.jpg 1 -1 -1 1 -1 1 1 1 -1 -1 1 -1 -1 -1 1 -1 -1
Edmund_Hillary_0001_B.jpg -1 -1 1 -1 -1 -1 1 -1 1 -1 1 1 1 -1 -1 1 -1
Anastasia_Myskina_0002_B.jpg -1 1 1 -1 -1 1 -1 -1 1 -1 -1 1 -1 1 1 1 -1
Nestor_Kirchner_0023_B.jpg -1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 -1 -1 1 1 -1 -1
Enrique_Bolanos_0001_B.jpg -1 -1 1 1 -1 -1 1 -1 1 1 1 1 1 1 -1 1 -1
Junichiro_Koizumi_0018_B.jpg 1 1 1 -1 -1 -1 1 1 -1 -1 1 -1 1 1 1 1 -1
Mahmoud_Abbas_0013_B.jpg 1 1 -1 -1 -1 -1 1 1 -1 1 1 -1 -1 1 -1 -1 -1
Jacques_Chirac_0022_B.jpg -1 -1 1 1 -1 -1 1 1 1 1 1 1 1 1 -1 1 -1
John_Wright_0001_B.jpg 1 1 -1 -1 -1 -1 1 1 1 -1 1 -1 -1 1 -1 -1 -1
Kevin_Costner_0001_B.jpg 1 -1 1 -1 -1 -1 1 1 -1 -1 1 -1 -1 -1 1 1 -1
Colin_Powell_0050_B.jpg 1 -1 1 -1 -1 -1 1 1 -1 1 1 -1 1 -1 1 -1 -1
David_Trimble_0003_B.jpg -1 -1 1 -1 -1 -1 -1 -1 1 1 -1 1 1 1 -1 -1 -1
Sean_Patrick_OMalley_0002_B.jpg 1 -1 1 1 -1 1 1 -1 1 1 1 -1 -1 -1 -1 1 -1
Jose_Maria_Aznar_0016_B.jpg 1 -1 1 -1 -1 1 -1 -1 -1 -1 1 -1 1 -1 -1 -1 -1
Tiger_Woods_0010_B.jpg -1 -1 -1 -1 1 1 1 1 -1 -1 1 1 1 1 -1 1 -1
Angelina_Jolie_0019_B.jpg 1 -1 1 -1 -1 1 1 -1 -1 -1 1 1 -1 1 -1 -1 -1
Tim_Conway_0003_B.jpg 1 1 -1 1 -1 -1 1 1 -1 -1 1 -1 -1 -1 1 -1 -1
Harry_Schmidt_0003_B.jpg 1 -1 -1 -1 1 -1 -1 -1 -1 -1 1 -1 1 -1 -1 -1 1
Kent_Robinson_0001_B.jpg 1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 -1 1 1 1 -1 -1
Colin_Powell_0210_B.jpg 1 -1 1 -1 -1 -1 1 1 -1 1 1 -1 1 1 1 -1 -1
Nigel_Redden_0001_B.jpg -1 1 1 -1 -1 1 1 1 -1 1 1 -1 1 1 1 -1 -1
Joschka_Fischer_0009_B.jpg -1 1 -1 -1 1 -1 1 1 1 1 1 -1 -1 -1 -1 -1 -1
Sophia_Loren_0005_B.jpg -1 1 -1 -1 -1 -1 -1 -1 -1 1 -1 1 -1 1 1 1 -1
Graciano_Rocchigiani_0001_B.jpg -1 -1 -1 -1 -1 -1 1 -1 -1 -1 1 -1 1 1 1 -1 -1
Tom_Hanks_0009_B.jpg -1 -1 1 -1 -1 1 1 1 -1 -1 1 -1 1 1 1 -1 -1
Lord_Hutton_0001_B.jpg 1 -1 -1 -1 -1 -1 1 1 -1 1 1 -1 1 1 1 -1 -1
Julianne_Moore_0002_B.jpg -1 1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 1 1 -1
Colin_Powell_0015_B.jpg 1 -1 1 -1 -1 1 1 1 -1 1 1 1 -1 1 1 -1 -1
John_Mayer_0001_B.jpg -1 -1 -1 -1 1 -1 -1 1 -1 -1 1 -1 -1 1 1 1 1
Jacques_Chirac_0041_B.jpg 1 -1 1 -1 -1 -1 -1 1 1 -1 1 -1 1 -1 -1 -1 -1
Jennifer_Capriati_0012_B.jpg -1 -1 1 -1 -1 -1 1 -1 -1 -1 1 1 1 1 -1 1 1
Jon_Corzine_0003_B.jpg 1 -1 1 1 -1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1
Tim_Henman_0009_B.jpg -1 1 -1 -1 1 1 -1 -1 -1 -1 1 -1 1 -1 1 -1 1
Bob_Iger_0001_B.jpg 1 -1 1 -1 -1 -1 1 1 -1 -1 1 1 -1 -1 1 1 -1
Pete_Sampras_0016_B.jpg 1 -1 -1 -1 -1 -1 -1 1 1 -1 1 -1 1 -1 -1 -1 1
Mohammed_Al-Douri_0014_B.jpg 1 -1 1 -1 -1 1 1 1 -1 1 1 -1 1 1 1 -1 -1
Kate_Winslet_0004_B.jpg -1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 1 1 1 1
Sergey_Lavrov_0004_B.jpg -1 -1 1 -1 -1 1 1 -1 -1 -1 1 1 -1 1 -1 -1 -1
Alan_Tang_Kwong-wing_0001_B.jpg -1 -1 1 -1 -1 -1 1 -1 1 -1 1 -1 1 1 1 -1 -1
Lindsay_Benko_0002_B.jpg -1 1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 1 1 1 1 1
Leonardo_Del_Vecchio_0001_B.jpg -1 -1 1 1 -1 -1 1 -1 -1 -1 1 -1 1 -1 -1 -1 -1
Nestor_Kirchner_0001_B.jpg -1 1 1 -1 -1 -1 1 1 -1 -1 1 1 -1 1 1 1 -1
Colin_Powell_0022_B.jpg -1 -1 1 1 -1 -1 1 1 1 -1 1 -1 1 -1 1 -1 -1
Queen_Elizabeth_II_0004_B.jpg -1 1 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 -1 -1 -1
John_Abizaid_0002_B.jpg -1 -1 -1 -1 -1 1 -1 -1 -1 -1 1 -1 1 1 1 -1 -1
John_Howard_0009_B.jpg 1 -1 1 1 -1 -1 1 1 1 1 1 -1 1 1 -1 -1 -1
Hilmi_Akin_Zorlu_0001_B.jpg 1 -1 1 -1 -1 -1 1 1 1 1 1 -1 1 -1 -1 1 -1
Julius_Barnes_0001_B.jpg -1 1 -1 -1 -1 -1 1 1 -1 -1 1 -1 -1 -1 1 -1 -1
Phil_Vassar_0002_B.jpg 1 1 1 -1 -1 -1 1 -1 1 -1 1 1 1 -1 -1 1 -1
David_Braley_0001_B.jpg -1 -1 1 -1 -1 -1 1 -1 1 -1 1 1 1 1 1 1 -1
Leonard_Hamilton_0002_B.jpg 1 -1 1 -1 -1 1 1 1 -1 -1 1 1 1 1 1 -1 -1
Colin_Powell_0196_B.jpg -1 1 1 -1 -1 -1 1 1 -1 1 1 -1 -1 1 1 1 -1
Richard_Lugar_0001_B.jpg -1 -1 1 1 -1 -1 1 1 -1 -1 1 -1 1 1 -1 -1 -1
Tracee_Ellis_Ross_0002_B.jpg -1 1 -1 -1 -1 1 -1 -1 -1 -1 -1 1 -1 1 1 1 -1
Hermando_Harton_0001_B.jpg 1 -1 1 -1 -1 1 1 1 -1 -1 1 1 -1 -1 1 1 1
Aleksander_Kwasniewski_0001_B.jpg -1 -1 1 1 -1 -1 1 -1 1 -1 1 1 1 1 -1 1 -1
Charles_Taylor_0003_B.jpg 1 -1 -1 -1 -1 1 1 1 -1 -1 1 -1 1 -1 1 1 -1
Phil_Cline_0001_B.jpg 1 -1 -1 -1 -1 -1 -1 1 1 1 1 -1 1 -1 1 -1 -1
Michael_Bloomberg_0002_B.jpg 1 -1 1 -1 -1 -1 1 -1 1 -1 1 -1 1 1 1 -1 -1
Maggie_Smith_0002_B.jpg -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 1 -1 -1
Norah_Jones_0012_B.jpg -1 1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1
Mahmoud_Abbas_0025_B.jpg 1 -1 1 -1 -1 -1 1 1 1 1 1 -1 -1 -1 -1 -1 -1
Jennifer_Garner_0002_B.jpg -1 1 -1 -1 -1 1 -1 -1 -1 -1 -1 1 -1 1 1 -1 1
Michael_Jackson_0012_B.jpg -1 1 -1 -1 -1 1 -1 -1 -1 -1 -1 1 -1 1 1 -1 1
Hunter_Bates_0001_B.jpg -1 -1 -1 -1 -1 1 -1 -1 1 -1 1 -1 -1 1 -1 -1 -1
Kofi_Annan_0003_B.jpg 1 1 1 -1 -1 1 1 1 1 -1 1 -1 -1 -1 1 -1 -1
Jennifer_Capriati_0031_B.jpg -1 -1 -1 -1 1 -1 1 1 -1 -1 1 1 -1 1 -1 -1 -1
Junichiro_Koizumi_0005_B.jpg 1 -1 1 -1 -1 -1 1 1 -1 1 1 -1 1 1 1 1 -1
David_Dodge_0001_B.jpg 1 -1 1 1 -1 1 -1 -1 -1 -1 1 -1 1 -1 -1 -1 -1
Lou_Ye_0001_B.jpg 1 -1 1 1 -1 1 1 1 -1 -1 1 1 1 1 -1 1 1
Nestor_Kirchner_0018_B.jpg 1 -1 1 -1 -1 -1 1 1 -1 -1 1 1 -1 1 1 1 -1
Carl_Levin_0001_B.jpg -1 1 1 1 -1 -1 1 -1 -1 1 1 1 1 1 -1 -1 -1
Dick_Clark_0003_B.jpg -1 -1 -1 -1 -1 -1 1 1 -1 -1 1 1 1 1 -1 1 -1
Lesley_McCulloch_0001_B.jpg -1 -1 1 -1 1 -1 -1 -1 -1 1 1 1 1 1 -1 1 -1
Taylyn_Solomon_0001_B.jpg -1 1 -1 -1 -1 1 -1 -1 -1 -1 1 -1 -1 1 -1 -1 1
Mayumi_Moriyama_0001_B.jpg -1 1 -1 -1 -1 -1 -1 -1 1 1 -1 -1 1 1 -1 -1 -1
Chan_Ho_Park_0001_B.jpg 1 -1 -1 -1 1 -1 -1 1 -1 -1 1 -1 1 -1 -1 -1 -1
Park_Na-kyong_0001_B.jpg -1 -1 -1 -1 -1 1 -1 -1 -1 1 -1 1 1 1 1 1 1
Colin_Powell_0177_B.jpg -1 -1 1 1 -1 -1 1 1 -1 1 1 -1 1 1 1 -1 -1
Oscar_Elias_Biscet_0001_B.jpg 1 -1 1 -1 -1 1 1 1 -1 -1 1 1 -1 1 1 -1 -1
Christine_Todd_Whitman_0003_B.jpg -1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 1
Martin_ONeill_0001_B.jpg 1 -1 1 -1 -1 -1 1 -1 -1 -1 1 -1 1 1 1 -1 -1
Yves_Brodeur_0001_B.jpg 1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 -1 1 1 -1 -1 1
Roger_Federer_0011_B.jpg 1 -1 -1 1 -1 1 -1 1 -1 -1 1 1 -1 1 -1 -1 1
Ralf_Schumacher_0004_B.jpg -1 -1 1 -1 -1 -1 1 -1 1 -1 1 -1 -1 1 -1 1 -1
Karen_Allen_0001_B.jpg -1 1 1 -1 1 -1 -1 1 -1 -1 -1 1 1 1 -1 1 -1
Theo_Angelopoulos_0001_B.jpg -1 -1 1 1 -1 -1 1 1 1 1 1 -1 1 1 -1 -1 -1
Jeb_Bush_0012_B.jpg -1 -1 -1 -1 -1 -1 -1 -1 1 -1 1 -1 -1 1 1 -1 -1
David_Przybyszewski_0001_B.jpg 1 -1 -1 -1 1 -1 1 1 -1 -1 1 -1 1 1 1 -1 -1
David_Tornberg_0001_B.jpg 1 -1 1 -1 -1 -1 1 1 -1 -1 1 -1 1 1 1 -1 -1
Jennifer_Connelly_0001_B.jpg -1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 1
Ralph_Klein_0001_B.jpg -1 -1 1 -1 -1 -1 1 -1 1 -1 1 -1 1 1 -1 -1 -1
Baburam_Bhattari_0001_B.jpg 1 -1 1 -1 -1 -1 1 1 -1 -1 1 -1 1 -1 -1 -1 -1
Nancy_Reagan_0001_B.jpg -1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 1 1 -1
Nancy_Reagan_0002_B.jpg -1 1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 1 1 1
Tom_Hanks_0002_B.jpg -1 -1 1 -1 -1 -1 1 1 -1 -1 1 1 1 1 1 1 1
Pete_Sampras_0015_B.jpg -1 -1 -1 -1 -1 -1 -1 1 1 -1 1 -1 -1 1 -1 1 1
Eduardo_Fischer_0001_B.jpg -1 -1 1 -1 1 1 1 1 1 -1 1 1 1 1 -1 1 -1
Mark_Heller_0002_B.jpg 1 1 -1 -1 -1 1 -1 1 1 -1 1 -1 1 1 -1 -1 -1
Andrew_Fastow_0001_B.jpg 1 -1 1 -1 -1 -1 1 1 -1 -1 1 -1 1 1 1 -1 -1
Jennifer_Lopez_0003_B.jpg -1 1 -1 -1 -1 1 1 -1 -1 -1 -1 1 1 1 1 1 1
Michael_Capellas_0002_B.jpg -1 -1 1 -1 -1 -1 1 -1 1 -1 1 -1 1 1 -1 -1 -1
Nathan_Smith_0001_B.jpg 1 -1 -1 -1 1 -1 1 -1 -1 -1 1 1 1 1 1 -1 1
Moshe_Katsav_0004_B.jpg -1 -1 1 -1 -1 -1 1 -1 1 -1 1 -1 -1 1 1 -1 -1
Nestor_Kirchner_0012_B.jpg -1 -1 1 -1 -1 -1 1 1 -1 -1 1 -1 -1 1 1 1 -1
Colin_Powell_0125_B.jpg -1 -1 1 -1 -1 -1 1 -1 1 1 1 1 1 1 -1 1 -1
Abdul_Rahman_0001_B.jpg 1 -1 1 -1 -1 1 1 1 -1 -1 1 1 1 -1 1 1 -1
Mariano_Zabaleta_0001_B.jpg 1 -1 1 -1 -1 -1 1 -1 -1 -1 1 1 -1 -1 1 1 1
Norah_Jones_0008_B.jpg -1 1 -1 -1 -1 1 -1 -1 -1 -1 -1 1 1 1 1 1 1
Linda_Franklin_0001_B.jpg -1 1 -1 -1 1 -1 1 -1 1 -1 -1 1 1 1 -1 1 -1
Eliott_Spitzer_0001_B.jpg 1 -1 -1 -1 -1 -1 -1 -1 1 -1 1 -1 -1 1 -1 -1 -1
Eglis_Yaima_Cruz_0001_B.jpg -1 -1 1 -1 1 -1 -1 -1 -1 -1 -1 1 -1 1 1 1 1
Hans_Blix_0034_B.jpg -1 1 1 1 -1 -1 1 1 1 1 1 1 1 -1 -1 1 -1
Lino_Oviedo_0003_B.jpg 1 -1 1 -1 -1 -1 1 1 1 -1 1 -1 -1 -1 -1 1 -1
Chris_Moore_0001_B.jpg -1 -1 -1 -1 -1 -1 1 -1 1 -1 1 -1 -1 1 1 -1 -1
Lou_Reed_0001_B.jpg -1 -1 -1 -1 1 -1 1 1 -1 -1 1 -1 1 1 1 -1 -1
George_Roy_Hill_0001_B.jpg -1 -1 1 -1 -1 -1 1 -1 1 -1 -1 1 1 1 -1 1 -1
Dyab_Abou_Jahjah_0001_B.jpg 1 -1 -1 -1 -1 1 1 1 -1 -1 1 -1 1 -1 1 -1 -1
Alastair_Campbell_0004_B.jpg 1 -1 1 -1 1 -1 1 -1 -1 -1 1 -1 1 -1 1 -1 -1
Bridgette_Wilson-Sampras_0001_B.jpg -1 1 -1 -1 -1 1 -1 -1 -1 -1 -1 1 -1 1 1 1 -1
Robert_DeFraites_0001_B.jpg 1 -1 -1 -1 -1 1 1 1 -1 1 1 -1 1 1 1 -1 -1
Darren_Clarke_0002_B.jpg 1 -1 1 -1 -1 -1 1 1 -1 -1 1 -1 -1 1 -1 1 -1
Colin_Powell_0184_B.jpg 1 -1 1 -1 -1 -1 1 1 1 -1 1 -1 1 1 -1 -1 -1
Rebecca_Romijn-Stamos_0003_B.jpg -1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 1 1 1 1 -1
Bob_Geldof_0002_B.jpg 1 -1 -1 -1 -1 1 1 -1 -1 -1 1 -1 -1 1 1 -1 1
Colin_Powell_0012_B.jpg 1 -1 -1 1 -1 -1 1 1 -1 1 1 1 1 1 1 1 -1
Don_Siegelman_0002_B.jpg 1 -1 -1 -1 -1 -1 -1 1 -1 1 1 -1 -1 1 1 -1 -1
Russell_Simmons_0002_B.jpg 1 1 1 -1 -1 -1 1 1 1 -1 1 1 -1 1 1 1 -1
Clifford_Robinson_0001_B.jpg 1 1 -1 -1 1 1 1 1 -1 -1 1 -1 -1 -1 1 -1 -1
Carlos_Barragan_0001_B.jpg -1 -1 1 -1 -1 -1 1 -1 1 -1 1 -1 1 1 1 -1 -1
Roh_Moo-hyun_0001_B.jpg -1 -1 -1 -1 -1 -1 1 1 -1 -1 1 1 1 1 -1 1 -1
Colin_Powell_0131_B.jpg -1 -1 1 -1 -1 -1 1 -1 -1 1 1 1 1 1 1 1 -1
Mahathir_Mohamad_0003_B.jpg 1 -1 1 -1 -1 -1 1 1 1 -1 1 -1 1 -1 -1 -1 -1
Joschka_Fischer_0008_B.jpg -1 -1 -1 -1 1 1 1 1 -1 -1 1 -1 1 1 -1 -1 -1
Ralph_Nader_0001_B.jpg 1 -1 1 -1 1 -1 1 1 -1 -1 1 -1 -1 1 1 -1 -1
Leonardo_DiCaprio_0006_B.jpg 1 1 -1 -1 -1 -1 1 1 -1 -1 1 -1 -1 1 1 -1 1
Vaclav_Havel_0009_B.jpg -1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 1 1 1 1 -1 1
Frank_Solich_0002_B.jpg 1 -1 1 -1 -1 -1 -1 -1 1 -1 1 -1 1 -1 1 -1 -1
Peter_Harrison_0001_B.jpg -1 -1 1 -1 -1 -1 1 1 1 -1 1 1 1 1 -1 1 -1
Greg_Ostertag_0002_B.jpg 1 -1 1 -1 -1 1 1 -1 -1 -1 1 -1 -1 -1 1 -1 -1
Rio_Ferdinand_0002_B.jpg 1 -1 1 1 -1 -1 -1 -1 -1 -1 1 1 1 -1 -1 -1 -1
Elgin_Baylor_0001_B.jpg -1 1 1 -1 -1 1 1 1 -1 -1 1 -1 -1 1 1 -1 -1
Frank_Bell_0001_B.jpg -1 -1 1 1 -1 -1 1 1 1 -1 1 -1 1 1 1 -1 -1
Rick_Perry_0006_B.jpg 1 -1 1 -1 -1 1 1 1 1 -1 1 -1 -1 1 1 -1 -1
Jacques_Chirac_0036_B.jpg 1 -1 1 -1 -1 -1 1 1 1 -1 1 -1 1 -1 -1 -1 -1
Patrick_Roy_0001_B.jpg -1 1 -1 -1 -1 1 1 1 -1 -1 -1 1 1 1 -1 1 1
Markus_Naslund_0001_B.jpg 1 -1 -1 -1 -1 -1 1 -1 -1 -1 1 1 -1 1 1 1 -1
Arminio_Fraga_0004_B.jpg 1 -1 1 1 -1 1 1 1 -1 -1 1 -1 -1 -1 1 1 -1
Benjamin_McKenzie_0001_B.jpg -1 -1 -1 -1 1 1 1 1 -1 -1 1 1 -1 1 -1 -1 1
Tommy_Haas_0001_B.jpg -1 -1 -1 -1 1 -1 -1 -1 1 -1 1 1 1 -1 1 -1 -1
Margaret_Thatcher_0002_B.jpg -1 -1 1 -1 -1 -1 -1 -1 1 -1 -1 -1 1 1 -1 1 -1
Laurent_Gbagbo_0001_B.jpg -1 -1 1 -1 -1 1 1 -1 -1 1 -1 -1 1 1 1 -1 1
Heinrich_Wolfgang_0001_B.jpg 1 -1 -1 1 -1 1 1 -1 1 1 1 -1 1 -1 -1 -1 -1
Pierce_Brosnan_0013_B.jpg -1 -1 1 -1 -1 -1 1 1 -1 -1 1 1 1 1 1 1 -1
Luciano_Pavarotti_0001_B.jpg 1 -1 -1 -1 -1 1 1 1 -1 -1 1 -1 -1 -1 -1 1 -1
Leonardo_DiCaprio_0003_B.jpg 1 -1 1 -1 -1 -1 -1 1 -1 -1 1 -1 1 -1 1 -1 -1
Harry_Schmidt_0004_B.jpg 1 -1 -1 -1 1 -1 -1 1 1 -1 1 -1 1 -1 -1 -1 -1
Luiz_Inacio_Lula_da_Silva_0038_B.jpg -1 -1 1 -1 -1 -1 1 1 1 -1 1 -1 1 -1 1 1 -1
Evan_Rachel_Wood_0003_B.jpg -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 1 1 -1
Emmanuelle_Beart_0003_B.jpg -1 1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 -1 1 1
Sheila_Copps_0004_B.jpg -1 1 1 -1 1 -1 1 -1 1 -1 -1 1 1 1 -1 1 -1
Javier_Delgado_0001_B.jpg -1 -1 1 -1 -1 -1 1 -1 -1 -1 1 1 1 1 -1 1 -1
Gloria_Allred_0002_B.jpg -1 1 -1 -1 -1 1 -1 -1 -1 -1 -1 1 -1 1 1 -1 1
Jelena_Dokic_0007_B.jpg -1 -1 -1 -1 -1 1 -1 1 -1 -1 1 -1 -1 1 -1 -1 1
Alejandro_Atchugarry_0002_B.jpg 1 -1 1 -1 -1 1 1 -1 -1 -1 1 -1 -1 -1 1 -1 -1
Aitor_Gonzalez_0001_B.jpg -1 -1 -1 -1 -1 -1 1 1 -1 -1 -1 1 1 1 1 1 -1
